HMDB_ID;Name;Formula;Monoisotopic Molecular Weight (exact_mass);Average Molecular Weight
HMDB48456;TG(16:1(9Z)/15:0/o-18:0);C52H100O5;804.7570763;805.3474
HMDB42095;TG(14:0/15:0/20:0);C52H100O6;820.7519909;821.3468
HMDB42182;TG(14:0/20:0/15:0);C52H100O6;820.7519909;821.3468
HMDB42963;TG(15:0/14:0/20:0);C52H100O6;820.7519909;821.3468
HMDB43020;TG(15:0/16:0/18:0);C52H100O6;820.7519909;821.3468
HMDB43048;TG(15:0/18:0/16:0);C52H100O6;820.7519909;821.3468
HMDB43858;TG(16:0/15:0/18:0);C52H100O6;820.7519909;821.3468
HMDB08290;PC(20:0/24:1(15Z));C52H102NO8P;899.7343058;900.3419
HMDB08322;PC(20:1(11Z)/24:0);C52H102NO8P;899.7343058;900.3419
HMDB08546;PC(22:0/22:1(13Z));C52H102NO8P;899.7343058;900.3419
HMDB08577;PC(22:1(13Z)/22:0);C52H102NO8P;899.7343058;900.3419
HMDB08768;PC(24:0/20:1(11Z));C52H102NO8P;899.7343058;900.3419
HMDB08800;PC(24:1(15Z)/20:0);C52H102NO8P;899.7343058;900.3419
HMDB43046;TG(15:0/16:0/o-18:0);C52H102O5;806.7727264;807.3633
HMDB43802;TG(15:0/o-18:0/16:0);C52H102O5;806.7727264;807.3633
HMDB43884;TG(16:0/15:0/o-18:0);C52H102O5;806.7727264;807.3633
HMDB08289;PC(20:0/24:0);C52H104NO8P;901.7499558;902.3578
HMDB08545;PC(22:0/22:0);C52H104NO8P;901.7499558;902.3578
HMDB08767;PC(24:0/20:0);C52H104NO8P;901.7499558;902.3578
HMDB29266;Kaempferol 3-O-feruloyl-caffeoyl-sophoroside 7-O-glucoside;C52H54O27;1110.285247;1110.969
HMDB35455;YGM 4B;C52H55O27;1111.293072;1111.9769
HMDB35461;YGM 3;C52H55O27;1111.293072;1111.9769
HMDB34583;Secaloside C;C52H61NO29;1163.332925;1164.03
HMDB13018;Neuromedin B;C52H73N15O12S;1131.528384;1132.294
HMDB15569;Terlipressin;C52H74N16O15S2;1226.496097;1227.372
HMDB15682;Plicamycin;C52H76O24;1084.472653;1085.1454
HMDB35341;TR-Saponin A;C52H78O20;1022.508645;1023.1637
HMDB29951;45,46,47-Trinoryessotoxin;C52H78O21S2;1102.447701;1103.293
HMDB08748;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H80NO8P;877.5621551;878.1673
HMDB35342;TR-Saponin B;C52H80O20;1024.524295;1025.1796
HMDB34869;Betavulgaroside IX;C52H80O24;1088.503953;1089.1772
HMDB39292;Medicagenic acid 3-O-b-D-glucuronide 28-O-[b-D-xylosyl-(1->4)-a-L-rhamnosyl-(1->2)-a-L-arabinosyl] ester;C52H80O24;1088.503953;1089.1772
HMDB08682;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H82NO8P;879.5778051;880.1831
HMDB08715;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H82NO8P;879.5778051;880.1831
HMDB08746;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z));C52H82NO8P;879.5778051;880.1831
HMDB08747;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z));C52H82NO8P;879.5778051;880.1831
HMDB34536;Araloside B;C52H82O22;1058.529774;1059.1943
HMDB41022;Hemsloside Ma 2;C52H82O22;1058.529774;1059.1943
HMDB39293;Medicoside J;C52H82O23;1074.524689;1075.1937
HMDB06994;CDP-DG(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H83N3O15P2;1051.529942;1052.174
HMDB07002;CDP-DG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H83N3O15P2;1051.529942;1052.174
HMDB08649;PC(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H84NO8P;881.5934552;882.199
HMDB08680;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z));C52H84NO8P;881.5934552;882.199
HMDB08681;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z));C52H84NO8P;881.5934552;882.199
HMDB08713;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(4Z,7Z,10Z,13Z,16Z));C52H84NO8P;881.5934552;882.199
HMDB08714;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z));C52H84NO8P;881.5934552;882.199
HMDB08745;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z));C52H84NO8P;881.5934552;882.199
HMDB34866;Pitheduloside F;C52H84O21;1044.55051;1045.2108
HMDB35745;Jujuboside B;C52H84O21;1044.55051;1045.2108
HMDB40849;Caraganoside A;C52H84O21;1044.55051;1045.2108
HMDB31990;Pitheduloside K;C52H84O22;1060.545424;1061.2102
HMDB39280;Medicoside I;C52H84O22;1060.545424;1061.2102
HMDB40616;Dulcin;C52H84O22;1060.545424;1061.2102
HMDB06985;CDP-DG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H85N3O15P2;1053.545592;1054.1899
HMDB34485;(23R)-Acetoxytomatine;C52H85NO23;1091.551238;1092.2242
HMDB08647;PC(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z));C52H86NO8P;883.6091052;884.2149
HMDB08648;PC(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z));C52H86NO8P;883.6091052;884.2149
HMDB08679;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z));C52H86NO8P;883.6091052;884.2149
HMDB08712;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:4(7Z,10Z,13Z,16Z));C52H86NO8P;883.6091052;884.2149
HMDB32814;Quinquenoside I;C52H86O19;1014.576331;1015.2278
HMDB41467;Melilotoside D;C52H86O20;1030.571245;1031.2272
HMDB33674;Yamogenintetroside B;C52H86O22;1062.561074;1063.226
HMDB40661;Hoduloside IX;C52H86O22;1062.561074;1063.226
HMDB14661;Caspofungin;C52H88N10O15;1092.643062;1093.3131
HMDB05823;Difucosyllacto-N-hexaose I;C52H88N2O39;1364.496421;1365.2451
HMDB06616;Difucosyl-para-N-hexaose;C52H88N2O39;1364.496421;1365.2451
HMDB06618;Difucosyllactohexaose;C52H88N2O39;1364.496421;1365.2451
HMDB06619;Difucosyllacto-N-hexaose b;C52H88N2O39;1364.496421;1365.2451
HMDB06622;Difucosyllacto-N-hexaose a;C52H88N2O39;1364.496421;1365.2451
HMDB06694;Difucosyllacto-N-hexaose;C52H88N2O39;1364.496421;1365.2451
HMDB08616;PC(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H88NO8P;885.6247553;886.2308
HMDB08646;PC(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z));C52H88NO8P;885.6247553;886.2308
HMDB08744;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z));C52H88NO8P;885.6247553;886.2308
HMDB29431;(3b,5a,22x,25S)-Furostane-22-methoxy-3,26-diol 3-[rhamnosyl-(1->2)-[glucosyl-(1->3)]-glucoside] 26-glucoside;C52H88O23;1080.571639;1081.2413
HMDB40665;Capsicoside C;C52H88O25;1112.561468;1113.2401
HMDB43188;TG(15:0/14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z));C52H88O6;808.6580905;809.2515
HMDB43720;TG(15:0/20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z));C52H88O6;808.6580905;809.2515
HMDB47766;TG(14:1(9Z)/15:0/20:5(5Z,8Z,11Z,14Z,17Z));C52H88O6;808.6580905;809.2515
HMDB06993;CDP-DG(18:1(11Z)/22:3(10Z,13Z,16Z));C52H89N3O15P2;1057.576892;1058.2217
HMDB07001;CDP-DG(18:1(9Z)/22:3(10Z,13Z,16Z));C52H89N3O15P2;1057.576892;1058.2217
HMDB08583;PC(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H90NO8P;887.6404054;888.2467
HMDB08614;PC(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z));C52H90NO8P;887.6404054;888.2467
HMDB08615;PC(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z));C52H90NO8P;887.6404054;888.2467
HMDB08678;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z));C52H90NO8P;887.6404054;888.2467
HMDB08711;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:2(13Z,16Z));C52H90NO8P;887.6404054;888.2467
HMDB08743;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:1(13Z));C52H90NO8P;887.6404054;888.2467
HMDB42117;TG(14:0/15:0/20:5(5Z,8Z,11Z,14Z,17Z));C52H90O6;810.6737406;811.2674
HMDB42842;TG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/15:0);C52H90O6;810.6737406;811.2674
HMDB42985;TG(15:0/14:0/20:5(5Z,8Z,11Z,14Z,17Z));C52H90O6;810.6737406;811.2674
HMDB43181;TG(15:0/14:1(9Z)/20:4(5Z,8Z,11Z,14Z));C52H90O6;810.6737406;811.2674
HMDB43187;TG(15:0/14:1(9Z)/20:4(8Z,11Z,14Z,17Z));C52H90O6;810.6737406;811.2674
HMDB43215;TG(15:0/16:1(9Z)/18:4(6Z,9Z,12Z,15Z));C52H90O6;810.6737406;811.2674
HMDB43517;TG(15:0/20:4(5Z,8Z,11Z,14Z)/14:1(9Z));C52H90O6;810.6737406;811.2674
HMDB43663;TG(15:0/18:4(6Z,9Z,12Z,15Z)/16:1(9Z));C52H90O6;810.6737406;811.2674
HMDB43691;TG(15:0/20:4(8Z,11Z,14Z,17Z)/14:1(9Z));C52H90O6;810.6737406;811.2674
HMDB47759;TG(14:1(9Z)/15:0/20:4(5Z,8Z,11Z,14Z));C52H90O6;810.6737406;811.2674
HMDB47765;TG(14:1(9Z)/15:0/20:4(8Z,11Z,14Z,17Z));C52H90O6;810.6737406;811.2674
HMDB48451;TG(16:1(9Z)/15:0/18:4(6Z,9Z,12Z,15Z));C52H90O6;810.6737406;811.2674
HMDB36292;Campesterol 6'-(9Z-octadecenoyl)-glucoside;C52H90O7;826.6686552;827.2668
HMDB06984;CDP-DG(18:0/22:3(10Z,13Z,16Z));C52H91N3O15P2;1059.592542;1060.2376
HMDB08520;PC(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z));C52H92NO8P;889.6560554;890.2625
HMDB08551;PC(22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H92NO8P;889.6560554;890.2625
HMDB08581;PC(22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z));C52H92NO8P;889.6560554;890.2625
HMDB08582;PC(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z));C52H92NO8P;889.6560554;890.2625
HMDB08613;PC(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z));C52H92NO8P;889.6560554;890.2625
HMDB08645;PC(22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z));C52H92NO8P;889.6560554;890.2625
HMDB08677;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:1(13Z));C52H92NO8P;889.6560554;890.2625
HMDB08710;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:1(13Z));C52H92NO8P;889.6560554;890.2625
HMDB08742;PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:0);C52H92NO8P;889.6560554;890.2625
HMDB08807;PC(24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z));C52H92NO8P;889.6560554;890.2625
HMDB42110;TG(14:0/15:0/20:4(5Z,8Z,11Z,14Z));C52H92O6;812.6893907;813.2833
HMDB42116;TG(14:0/15:0/20:4(8Z,11Z,14Z,17Z));C52H92O6;812.6893907;813.2833
HMDB42632;TG(14:0/20:4(5Z,8Z,11Z,14Z)/15:0);C52H92O6;812.6893907;813.2833
HMDB42812;TG(14:0/20:4(8Z,11Z,14Z,17Z)/15:0);C52H92O6;812.6893907;813.2833
HMDB42978;TG(15:0/14:0/20:4(5Z,8Z,11Z,14Z));C52H92O6;812.6893907;813.2833
HMDB42984;TG(15:0/14:0/20:4(8Z,11Z,14Z,17Z));C52H92O6;812.6893907;813.2833
HMDB43041;TG(15:0/16:0/18:4(6Z,9Z,12Z,15Z));C52H92O6;812.6893907;813.2833
HMDB43174;TG(15:0/14:1(9Z)/20:3(5Z,8Z,11Z));C52H92O6;812.6893907;813.2833
HMDB43180;TG(15:0/14:1(9Z)/20:3n6);C52H92O6;812.6893907;813.2833
HMDB43207;TG(15:0/16:1(9Z)/18:3(6Z,9Z,12Z));C52H92O6;812.6893907;813.2833
HMDB43214;TG(15:0/16:1(9Z)/18:3(9Z,12Z,15Z));C52H92O6;812.6893907;813.2833
HMDB43314;TG(15:0/20:3(5Z,8Z,11Z)/14:1(9Z));C52H92O6;812.6893907;813.2833
HMDB43431;TG(15:0/18:3(6Z,9Z,12Z)/16:1(9Z));C52H92O6;812.6893907;813.2833
HMDB43488;TG(15:0/20:3n6/14:1(9Z));C52H92O6;812.6893907;813.2833
HMDB43634;TG(15:0/18:3(9Z,12Z,15Z)/16:1(9Z));C52H92O6;812.6893907;813.2833
HMDB43657;TG(15:0/18:4(6Z,9Z,12Z,15Z)/16:0);C52H92O6;812.6893907;813.2833
HMDB43879;TG(16:0/15:0/18:4(6Z,9Z,12Z,15Z));C52H92O6;812.6893907;813.2833
HMDB47752;TG(14:1(9Z)/15:0/20:3(5Z,8Z,11Z));C52H92O6;812.6893907;813.2833
HMDB47758;TG(14:1(9Z)/15:0/20:3n6);C52H92O6;812.6893907;813.2833
HMDB47916;TG(14:1(9Z)/16:1(9Z)/18:2(9Z,12Z));C52H92O6;812.6893907;813.2833
HMDB47918;TG(14:1(9Z)/16:1(9Z)/20:2n6);C52H92O6;812.6893907;813.2833
HMDB48070;TG(14:1(9Z)/18:2(9Z,12Z)/16:1(9Z));C52H92O6;812.6893907;813.2833
HMDB48116;TG(14:1(9Z)/20:2n6/16:1(9Z));C52H92O6;812.6893907;813.2833
HMDB48443;TG(16:1(9Z)/15:0/18:3(6Z,9Z,12Z));C52H92O6;812.6893907;813.2833
HMDB48450;TG(16:1(9Z)/15:0/18:3(9Z,12Z,15Z));C52H92O6;812.6893907;813.2833
HMDB48574;TG(16:1(9Z)/14:1(9Z)/18:2(9Z,12Z));C52H92O6;812.6893907;813.2833
HMDB48576;TG(16:1(9Z)/14:1(9Z)/20:2n6);C52H92O6;812.6893907;813.2833
HMDB13450;PC(o-22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z));C52H94NO7P;875.6767909;876.279
HMDB13457;PC(o-22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z));C52H94NO7P;875.6767909;876.279
HMDB08454;PC(20:4(5Z,8Z,11Z,14Z)/24:1(15Z));C52H94NO8P;891.6717055;892.2784
HMDB08487;PC(20:4(8Z,11Z,14Z,17Z)/24:1(15Z));C52H94NO8P;891.6717055;892.2784
HMDB08519;PC(20:5(5Z,8Z,11Z,14Z,17Z)/24:0);C52H94NO8P;891.6717055;892.2784
HMDB08549;PC(22:0/22:5(4Z,7Z,10Z,13Z,16Z));C52H94NO8P;891.6717055;892.2784
HMDB08550;PC(22:0/22:5(7Z,10Z,13Z,16Z,19Z));C52H94NO8P;891.6717055;892.2784
HMDB08580;PC(22:1(13Z)/22:4(7Z,10Z,13Z,16Z));C52H94NO8P;891.6717055;892.2784
HMDB08644;PC(22:4(7Z,10Z,13Z,16Z)/22:1(13Z));C52H94NO8P;891.6717055;892.2784
HMDB08676;PC(22:5(4Z,7Z,10Z,13Z,16Z)/22:0);C52H94NO8P;891.6717055;892.2784
HMDB08709;PC(22:5(7Z,10Z,13Z,16Z,19Z)/22:0);C52H94NO8P;891.6717055;892.2784
HMDB08774;PC(24:0/20:5(5Z,8Z,11Z,14Z,17Z));C52H94NO8P;891.6717055;892.2784
HMDB08805;PC(24:1(15Z)/20:4(5Z,8Z,11Z,14Z));C52H94NO8P;891.6717055;892.2784
HMDB08806;PC(24:1(15Z)/20:4(8Z,11Z,14Z,17Z));C52H94NO8P;891.6717055;892.2784
HMDB42103;TG(14:0/15:0/20:3(5Z,8Z,11Z));C52H94O6;814.7050407;815.2992
HMDB42109;TG(14:0/15:0/20:3n6);C52H94O6;814.7050407;815.2992
HMDB42316;TG(14:0/16:1(9Z)/18:2(9Z,12Z));C52H94O6;814.7050407;815.2992
HMDB42318;TG(14:0/16:1(9Z)/20:2n6);C52H94O6;814.7050407;815.2992
HMDB42422;TG(14:0/20:3(5Z,8Z,11Z)/15:0);C52H94O6;814.7050407;815.2992
HMDB42519;TG(14:0/18:2(9Z,12Z)/16:1(9Z));C52H94O6;814.7050407;815.2992
HMDB42579;TG(14:0/20:2n6/16:1(9Z));C52H94O6;814.7050407;815.2992
HMDB42602;TG(14:0/20:3n6/15:0);C52H94O6;814.7050407;815.2992
HMDB42971;TG(15:0/14:0/20:3(5Z,8Z,11Z));C52H94O6;814.7050407;815.2992
HMDB42977;TG(15:0/14:0/20:3n6);C52H94O6;814.7050407;815.2992
HMDB43033;TG(15:0/16:0/18:3(6Z,9Z,12Z));C52H94O6;814.7050407;815.2992
HMDB43040;TG(15:0/16:0/18:3(9Z,12Z,15Z));C52H94O6;814.7050407;815.2992
HMDB43425;TG(15:0/18:3(6Z,9Z,12Z)/16:0);C52H94O6;814.7050407;815.2992
HMDB43628;TG(15:0/18:3(9Z,12Z,15Z)/16:0);C52H94O6;814.7050407;815.2992
HMDB43871;TG(16:0/15:0/18:3(6Z,9Z,12Z));C52H94O6;814.7050407;815.2992
HMDB43878;TG(16:0/15:0/18:3(9Z,12Z,15Z));C52H94O6;814.7050407;815.2992
HMDB44038;TG(16:0/14:1(9Z)/18:2(9Z,12Z));C52H94O6;814.7050407;815.2992
HMDB44040;TG(16:0/14:1(9Z)/20:2n6);C52H94O6;814.7050407;815.2992
HMDB44254;TG(16:0/18:2(9Z,12Z)/14:1(9Z));C52H94O6;814.7050407;815.2992
HMDB44310;TG(16:0/20:2n6/14:1(9Z));C52H94O6;814.7050407;815.2992
HMDB47778;TG(14:1(9Z)/16:0/18:2(9Z,12Z));C52H94O6;814.7050407;815.2992
HMDB47780;TG(14:1(9Z)/16:0/20:2n6);C52H94O6;814.7050407;815.2992
HMDB48422;TG(16:1(9Z)/14:0/20:2n6);C52H94O6;814.7050407;815.2992
HMDB13456;PC(o-22:2(13Z,16Z)/22:3(10Z,13Z,16Z));C52H96NO7P;877.6924409;878.2949
HMDB08389;PC(20:3(5Z,8Z,11Z)/24:1(15Z));C52H96NO8P;893.6873556;894.2943
HMDB08421;PC(20:3(8Z,11Z,14Z)/24:1(15Z));C52H96NO8P;893.6873556;894.2943
HMDB08453;PC(20:4(5Z,8Z,11Z,14Z)/24:0);C52H96NO8P;893.6873556;894.2943
HMDB08486;PC(20:4(8Z,11Z,14Z,17Z)/24:0);C52H96NO8P;893.6873556;894.2943
HMDB08548;PC(22:0/22:4(7Z,10Z,13Z,16Z));C52H96NO8P;893.6873556;894.2943
HMDB08612;PC(22:2(13Z,16Z)/22:2(13Z,16Z));C52H96NO8P;893.6873556;894.2943
HMDB08643;PC(22:4(7Z,10Z,13Z,16Z)/22:0);C52H96NO8P;893.6873556;894.2943
HMDB08772;PC(24:0/20:4(5Z,8Z,11Z,14Z));C52H96NO8P;893.6873556;894.2943
HMDB08773;PC(24:0/20:4(8Z,11Z,14Z,17Z));C52H96NO8P;893.6873556;894.2943
HMDB08803;PC(24:1(15Z)/20:3(5Z,8Z,11Z));C52H96NO8P;893.6873556;894.2943
HMDB08804;PC(24:1(15Z)/20:3(8Z,11Z,14Z));C52H96NO8P;893.6873556;894.2943
HMDB11706;TG(15:0/18:1(9Z)/16:1(9Z))[iso6];C52H96O6;816.7206908;817.315
HMDB11710;TG(15:0/18:2(9Z,12Z)/16:0)[iso6];C52H96O6;816.7206908;817.315
HMDB42136;TG(14:0/16:0/18:2(9Z,12Z));C52H96O6;816.7206908;817.315
HMDB42138;TG(14:0/16:0/20:2n6);C52H96O6;816.7206908;817.315
HMDB42513;TG(14:0/18:2(9Z,12Z)/16:0);C52H96O6;816.7206908;817.315
HMDB42573;TG(14:0/20:2n6/16:0);C52H96O6;816.7206908;817.315
HMDB43003;TG(15:0/15:0/18:2(9Z,12Z));C52H96O6;816.7206908;817.315
HMDB43005;TG(15:0/15:0/20:2n6);C52H96O6;816.7206908;817.315
HMDB43173;TG(15:0/14:1(9Z)/20:1(11Z));C52H96O6;816.7206908;817.315
HMDB43200;TG(15:0/16:1(9Z)/18:1(11Z));C52H96O6;816.7206908;817.315
HMDB43201;TG(15:0/16:1(9Z)/18:1(9Z));C52H96O6;816.7206908;817.315
HMDB43228;TG(15:0/18:1(11Z)/16:1(9Z));C52H96O6;816.7206908;817.315
HMDB43285;TG(15:0/20:1(11Z)/14:1(9Z));C52H96O6;816.7206908;817.315
HMDB43395;TG(15:0/18:2(9Z,12Z)/15:0);C52H96O6;816.7206908;817.315
HMDB43453;TG(15:0/20:2n6/15:0);C52H96O6;816.7206908;817.315
HMDB43844;TG(16:0/14:0/20:2n6);C52H96O6;816.7206908;817.315
HMDB47751;TG(14:1(9Z)/15:0/20:1(11Z));C52H96O6;816.7206908;817.315
HMDB48436;TG(16:1(9Z)/15:0/18:1(11Z));C52H96O6;816.7206908;817.315
HMDB48437;TG(16:1(9Z)/15:0/18:1(9Z));C52H96O6;816.7206908;817.315
HMDB04879;Trihexosylceramide (d18:1/16:0);C52H97NO18;1023.670565;1024.3225
HMDB14941;Colistin;C52H98N16O13;1154.749927;1155.4339
HMDB13453;PC(o-22:1(13Z)/22:3(10Z,13Z,16Z));C52H98NO7P;879.708091;880.3108
HMDB13455;PC(o-22:2(13Z,16Z)/22:2(13Z,16Z));C52H98NO7P;879.708091;880.3108
HMDB13460;PC(o-24:0/20:4(8Z,11Z,14Z,17Z));C52H98NO7P;879.708091;880.3108
HMDB08356;PC(20:2(11Z,14Z)/24:1(15Z));C52H98NO8P;895.7030056;896.3102
HMDB08388;PC(20:3(5Z,8Z,11Z)/24:0);C52H98NO8P;895.7030056;896.3102
HMDB08420;PC(20:3(8Z,11Z,14Z)/24:0);C52H98NO8P;895.7030056;896.3102
HMDB08579;PC(22:1(13Z)/22:2(13Z,16Z));C52H98NO8P;895.7030056;896.3102
HMDB08611;PC(22:2(13Z,16Z)/22:1(13Z));C52H98NO8P;895.7030056;896.3102
HMDB08770;PC(24:0/20:3(5Z,8Z,11Z));C52H98NO8P;895.7030056;896.3102
HMDB08771;PC(24:0/20:3(8Z,11Z,14Z));C52H98NO8P;895.7030056;896.3102
HMDB08802;PC(24:1(15Z)/20:2(11Z,14Z));C52H98NO8P;895.7030056;896.3102
HMDB11705;TG(15:0/18:1(9Z)/16:0)[iso6];C52H98O6;818.7363409;819.3309
HMDB11712;TG(15:0/20:0/14:1(9Z))[iso6];C52H98O6;818.7363409;819.3309
HMDB11713;TG(15:0/20:1(11Z)/14:0)[iso6];C52H98O6;818.7363409;819.3309
HMDB42102;TG(14:0/15:0/20:1(11Z));C52H98O6;818.7363409;819.3309
HMDB42392;TG(14:0/20:1(11Z)/15:0);C52H98O6;818.7363409;819.3309
HMDB42970;TG(15:0/14:0/20:1(11Z));C52H98O6;818.7363409;819.3309
HMDB43026;TG(15:0/16:0/18:1(11Z));C52H98O6;818.7363409;819.3309
HMDB43027;TG(15:0/16:0/18:1(9Z));C52H98O6;818.7363409;819.3309
HMDB43054;TG(15:0/18:0/16:1(9Z));C52H98O6;818.7363409;819.3309
HMDB43166;TG(15:0/14:1(9Z)/20:0);C52H98O6;818.7363409;819.3309
HMDB43194;TG(15:0/16:1(9Z)/18:0);C52H98O6;818.7363409;819.3309
HMDB43222;TG(15:0/18:1(11Z)/16:0);C52H98O6;818.7363409;819.3309
HMDB43864;TG(16:0/15:0/18:1(11Z));C52H98O6;818.7363409;819.3309
HMDB43865;TG(16:0/15:0/18:1(9Z));C52H98O6;818.7363409;819.3309
HMDB44700;TG(18:0/15:0/16:1(9Z));C52H98O6;818.7363409;819.3309
HMDB45506;TG(20:0/15:0/14:1(9Z));C52H98O6;818.7363409;819.3309
HMDB04836;Galabiosylceramide (d18:1/22:0);C52H99NO13;945.7116423;946.3414
HMDB11594;Lactosylceramide (d18:1/22:0);C52H99NO13;945.7116423;946.3414
HMDB47953;TG(14:1(9Z)/18:1(11Z)/o-18:0);C53H100O5;816.7570763;817.3581
HMDB47976;TG(14:1(9Z)/18:1(9Z)/o-18:0);C53H100O5;816.7570763;817.3581
HMDB48393;TG(14:1(9Z)/o-18:0/18:1(11Z));C53H100O5;816.7570763;817.3581
HMDB48394;TG(14:1(9Z)/o-18:0/18:1(9Z));C53H100O5;816.7570763;817.3581
HMDB48610;TG(16:1(9Z)/16:1(9Z)/o-18:0);C53H100O5;816.7570763;817.3581
HMDB49051;TG(16:1(9Z)/o-18:0/16:1(9Z));C53H100O5;816.7570763;817.3581
HMDB49239;TG(18:1(11Z)/14:1(9Z)/o-18:0);C53H100O5;816.7570763;817.3581
HMDB49860;TG(18:1(9Z)/14:1(9Z)/o-18:0);C53H100O5;816.7570763;817.3581
HMDB05360;TG(16:0/16:0/18:1(9Z))[iso3];C53H100O6;832.7519909;833.3575
HMDB05374;TG(16:0/16:1(9Z)/18:0)[iso6];C53H100O6;832.7519909;833.3575
HMDB10416;TG(16:0/16:0/18:1(11Z))[iso3];C53H100O6;832.7519909;833.3575
HMDB10428;TG(18:0/14:0/18:1(11Z))[iso6];C53H100O6;832.7519909;833.3575
HMDB10429;TG(18:0/14:0/18:1(9Z))[iso6];C53H100O6;832.7519909;833.3575
HMDB30969;Glycerol 1,3-dihexadecanoate 2-(9Z-octadecenoate);C53H100O6;832.7519909;833.3575
HMDB31119;Glycerol 1,2-dihexadecanoate 3-(9Z-octadecenoate);C53H100O6;832.7519909;833.3575
HMDB42074;TG(14:0/14:0/22:1(13Z));C53H100O6;832.7519909;833.3575
HMDB42132;TG(14:0/16:0/20:1(11Z));C53H100O6;832.7519909;833.3575
HMDB42160;TG(14:0/18:0/18:1(11Z));C53H100O6;832.7519909;833.3575
HMDB42161;TG(14:0/18:0/18:1(9Z));C53H100O6;832.7519909;833.3575
HMDB42189;TG(14:0/20:0/16:1(9Z));C53H100O6;832.7519909;833.3575
HMDB42218;TG(14:0/22:0/14:1(9Z));C53H100O6;832.7519909;833.3575
HMDB42276;TG(14:0/14:1(9Z)/22:0);C53H100O6;832.7519909;833.3575
HMDB42305;TG(14:0/16:1(9Z)/20:0);C53H100O6;832.7519909;833.3575
HMDB42334;TG(14:0/18:1(11Z)/18:0);C53H100O6;832.7519909;833.3575
HMDB42364;TG(14:0/18:1(9Z)/18:0);C53H100O6;832.7519909;833.3575
HMDB42393;TG(14:0/20:1(11Z)/16:0);C53H100O6;832.7519909;833.3575
HMDB42451;TG(14:0/22:1(13Z)/14:0);C53H100O6;832.7519909;833.3575
HMDB42999;TG(15:0/15:0/20:1(11Z));C53H100O6;832.7519909;833.3575
HMDB43279;TG(15:0/20:1(11Z)/15:0);C53H100O6;832.7519909;833.3575
HMDB43838;TG(16:0/14:0/20:1(11Z));C53H100O6;832.7519909;833.3575
